,Item Name,Quantity,Price,Date,Customer ID,Year,Sales
1979,Pierre Jean Chardonnay 750ml,1,23.8,2017-09-13,7394,2017,23.8
1980,Pierre Jean Merlot 750ml x 6 Bottles,1,129.0,2017-09-13,7394,2017,129.0
1981,Pierre Jean Chardonnay 750ml,1,23.8,2017-09-13,7394,2017,23.8
1982,"Estrella Damm Lager Beer 6s x 330ml, Barcelona",1,29.9,2017-09-13,7394,2017,29.9
1983,Erdinger Weissbrau Wheat Beer Original 500ml (Box of 12 Bottles),1,67.0,2017-09-14,7395,2017,67.0
1984,GH Mumm Cordon Rouge Champagne NV 750ml x 6 Bottles,1,354.0,2017-09-14,6922,2017,354.0
1985,Pierre Jean Merlot 750ml x 6 Bottles,1,129.0,2017-09-15,7316,2017,129.0
1986,Estrella Damm Inedit (Beer) 750ml - 6 Bottles,1,100.45,2017-09-15,7396,2017,100.45
1987,Penfolds Bin 28 Kalimna Shiraz,1,58.77,2017-09-15,6753,2017,58.77
1988,Penfolds Bin 28 Kalimna Shiraz,1,58.77,2017-09-15,6753,2017,58.77
1989,Penfolds Bin 28 Kalimna Shiraz,1,58.77,2017-09-15,6753,2017,58.77
1990,Penfolds Bin 28 Kalimna Shiraz,1,58.77,2017-09-15,6753,2017,58.77
1991,Penfolds Bin 28 Kalimna Shiraz,1,58.77,2017-09-15,6753,2017,58.77
1992,Sapporo Premium Beer 12 cans x 330ml,1,36.9,2017-09-16,7397,2017,36.9
1993,Pierre Jean Merlot 750ml x 6 Bottles,1,129.0,2017-09-16,7398,2017,129.0
1994,Johnnie Walker Gold Label 750ml,1,110.0,2017-09-17,7399,2017,110.0
1995,Heineken Lager Beer Cans (12x330ml),1,35.0,2017-09-17,6602,2017,35.0
1996,Pierre Jean Merlot 750ml x 12 Bottles,1,252.0,2017-09-18,6787,2017,252.0
1997,Ruinart Rose Champagne,1,128.0,2017-09-18,7400,2017,128.0
1998,Perrier Jouet Grand Brut NV,1,68.5,2017-09-18,7400,2017,68.5
1999,Pierre Jean Merlot 750ml x 12 Bottles,1,252.0,2017-09-19,7316,2017,252.0
2000,Ruinart Blanc De Blanc Champage,1,128.0,2017-09-19,7401,2017,128.0
2001,Ruinart Blanc De Blanc Champage,1,128.0,2017-09-19,7401,2017,128.0
2002,Ruinart Blanc De Blanc Champage,1,128.0,2017-09-19,7401,2017,128.0
2003,Ruinart Blanc De Blanc Champage,1,128.0,2017-09-19,7401,2017,128.0
2004,Ruinart Blanc De Blanc Champage,1,128.0,2017-09-19,7401,2017,128.0
2005,Dom Perignon Vintage 2006 With Box 750ml,1,239.0,2017-09-20,7402,2017,239.0
2006,Pierre Jean Merlot 750ml x 12 Bottles,1,252.0,2017-09-20,7316,2017,252.0
2007,Pierre Jean Merlot 750ml,1,23.8,2017-09-20,7403,2017,23.8
2008,"Estrella Damm Lager Beer (24x330ml), Barcelona",1,115.0,2017-09-21,7257,2017,115.0
2009,Pierre Jean Chardonnay 750ml x 12 Bottles,1,252.0,2017-09-22,7316,2017,252.0
2010,Yamazaki 12 Years Single Malt Whisky,1,237.5,2017-09-22,7404,2017,237.5
2011,Pierre Jean Chardonnay 750ml x 12 Bottles,1,252.0,2017-09-22,7316,2017,252.0
2012,Perrier Jouet Grand Brut NV,1,68.5,2017-09-23,6534,2017,68.5
2013,Nicolas Feuillatte Brut Reserve,1,72.0,2017-09-23,6534,2017,72.0
2014,Nicolas Feuillatte Brut Reserve,1,72.0,2017-09-23,6534,2017,72.0
2015,M. Chapoutier Cotes-du-Roussillon Les Vignes De Bila-Haut 750ml,1,37.2,2017-09-24,7405,2017,37.2
2016,M. Chapoutier Cotes-du-Roussillon Les Vignes De Bila-Haut 750ml,1,37.2,2017-09-24,7405,2017,37.2
2017,M. Chapoutier Cotes-du-Roussillon Les Vignes De Bila-Haut 750ml,1,37.2,2017-09-24,7405,2017,37.2
2018,Pierre Jean Merlot 750ml x 6 Bottles,1,129.0,2017-09-25,7406,2017,129.0
2019,"Sapporo Premium Beer, 330ml Cans (Case of 24)",1,69.5,2017-09-26,7407,2017,69.5
2020,Shingleback Black Bubbles Sparkling Shiraz 750ml,1,33.5,2017-09-27,7408,2017,33.5
2021,Shingleback Black Bubbles Sparkling Shiraz 750ml,1,33.5,2017-09-27,7408,2017,33.5
2022,Shingleback Black Bubbles Sparkling Shiraz 750ml,1,33.5,2017-09-27,7408,2017,33.5
2023,Erdinger Weissbrau Dunkel 500ml (Box of 12 Bottles),1,67.0,2017-09-27,7258,2017,67.0
2024,Sapporo Premium Beer 12 cans x 330ml,1,36.9,2017-09-28,7334,2017,36.9
2025,Oyster Bay Sauvignon Blanc (750ml),1,39.9,2017-09-28,7409,2017,39.9
2026,Carlsberg Beer Cans / Local Agent Stock (24x320ml),1,59.9,2017-09-29,7410,2017,59.9
2027,Oyster Bay Marlborough Sauvignon Blanc 750ml x 6 Bottles,1,224.7,2017-09-29,6878,2017,224.7
2028,Oyster Bay Marlborough Sauvignon Blanc 750ml x 6 Bottles,1,224.7,2017-09-29,6878,2017,224.7
2029,Perrier Jouet Grand Brut NV,1,68.5,2017-09-30,6970,2017,68.5
2030,Perrier Jouet Grand Brut NV,1,68.5,2017-09-30,6970,2017,68.5
2031,Perrier Jouet Grand Brut NV,1,68.5,2017-09-30,6970,2017,68.5
2032,Perrier Jouet Grand Brut NV,1,68.5,2017-09-30,6970,2017,68.5
2033,Perrier Jouet Grand Brut NV,1,68.5,2017-09-30,6970,2017,68.5
2034,Erdinger Weissbrau Wheat Beer Original 500ml (Box of 12 Bottles),1,67.0,2017-09-30,7411,2017,67.0
2035,Shingleback Red Knot Shiraz 750ml x 3 Bottles,1,85.5,2017-10-01,7412,2017,85.5
2036,Estrella Damm Inedit (Beer) 750ml,1,18.0,2017-10-01,7413,2017,18.0
2037,Estrella Damm Inedit (Beer) 750ml,1,18.0,2017-10-01,7413,2017,18.0
2038,Kavalan Single Malt 700ml,1,122.0,2017-10-01,6568,2017,122.0
2039,Kavalan Single Malt 700ml,1,122.0,2017-10-01,6568,2017,122.0
2040,Estrella Damm Inedit (Beer) 750ml - 6 Bottles,1,100.45,2017-10-02,7414,2017,100.45
2041,Estrella Damm Inedit (Beer) 750ml,1,18.0,2017-10-02,7415,2017,18.0
2042,Estrella Damm Inedit (Beer) 750ml,1,18.0,2017-10-02,7415,2017,18.0
2043,Pierre Jean Merlot 750ml,1,23.8,2017-10-02,7416,2017,23.8
2044,Pierre Jean Chardonnay 750ml,1,23.8,2017-10-02,7416,2017,23.8
2045,Pierre Jean Merlot 750ml x 12 Bottles,1,252.0,2017-10-02,7417,2017,252.0
2046,"Sapporo Premium Beer, 330ml Cans (Case of 24)",1,69.5,2017-10-02,7418,2017,69.5
2047,Oyster Bay Sauvignon Blanc (750ml),1,39.9,2017-10-03,6976,2017,39.9
2048,Oyster Bay Sauvignon Blanc (750ml),1,39.9,2017-10-03,6976,2017,39.9
2049,Johnnie Walker Platinum Label 18 Year Old 750ml / Local Agent Stock,1,125.7,2017-10-04,7419,2017,125.7
2050,Bulleit Bourbon Frontier Whiskey 700ml,1,64.5,2017-10-05,6971,2017,64.5
2051,Dolin Vermouth de Chambery Red 750ml,1,51.3,2017-10-06,7388,2017,51.3
2052,Ron Zacapa Reserva Limitada 2014 Rum 700ml,1,275.0,2017-10-07,7341,2017,275.0
2053,Ron Zacapa Reserva Limitada 2014 Rum 700ml,1,275.0,2017-10-08,7341,2017,275.0
2054,Shingleback Red Knot Cabernet Sauvignon 750ml x 3 Bottles,1,85.5,2017-10-08,7420,2017,85.5
2055,Shingleback Red Knot Shiraz 750ml x 3 Bottles,1,85.5,2017-10-08,7420,2017,85.5
2056,Pierre Jean Merlot 750ml,1,23.8,2017-10-08,7090,2017,23.8
2057,Pierre Jean Merlot 750ml,1,23.8,2017-10-08,7090,2017,23.8
2058,"THE CHITA Suntory Whisky, Japan 700ml",1,108.0,2017-10-08,7421,2017,108.0
2059,Pierre Jean Chardonnay 750ml,1,23.8,2017-10-09,7422,2017,23.8
2060,Pierre Jean Chardonnay 750ml,1,23.8,2017-10-09,7423,2017,23.8
2061,La Tazza D'oro Excelsior Premium Espresso Whole Beans 1kg,1,47.5,2017-10-10,6472,2017,47.5
2062,Brown Brothers Moscato Rose Gold 750ml,1,29.9,2017-10-10,7424,2017,29.9
2063,Brown Brothers Moscato Rose Gold 750ml,1,29.9,2017-10-10,7424,2017,29.9
2064,Pierre Jean Merlot 750ml,1,23.8,2017-10-10,7424,2017,23.8
2065,Pierre Jean Merlot 750ml,1,23.8,2017-10-10,7424,2017,23.8
2066,Pierre Jean Chardonnay 750ml,1,23.8,2017-10-10,7424,2017,23.8
2067,Pierre Jean Chardonnay 750ml,1,23.8,2017-10-10,7424,2017,23.8
2068,Brown Brothers Moscato Rose Gold 750ml,1,29.9,2017-10-10,7424,2017,29.9
2069,Brown Brothers Moscato Rose Gold 750ml,1,29.9,2017-10-10,7424,2017,29.9
2070,The Macallan 12 Years Old Sherry Oak 700ml / Local Agent Stock,1,105.0,2017-10-10,7425,2017,105.0
2071,Chandon Brut NV 750ml,1,36.5,2017-10-11,7426,2017,36.5
2072,Chandon Brut NV 750ml,1,36.5,2017-10-11,7426,2017,36.5
2073,Shingleback Red Knot Shiraz 750ml x 3 Bottles,1,85.5,2017-10-11,7412,2017,85.5
2074,The Macallan 12 Years Old Sherry Oak 700ml / Local Agent Stock,1,105.0,2017-10-11,7427,2017,105.0
2075,The Singleton of Glen Ord 12 Year Old,1,85.0,2017-10-11,7428,2017,85.0
2076,Yamazaki 12 Years Single Malt Whisky,1,225.0,2017-10-11,7429,2017,225.0
2077,Macallan Edition No.2 Single Malt Scotch Whisky,1,188.0,2017-10-12,7260,2017,188.0
2078,Pierre Jean Merlot 750ml,1,23.8,2017-10-12,7430,2017,23.8
2079,Erdinger Weissbrau Wheat Beer Original 500ml (Box of 12 Bottles),1,67.0,2017-10-12,7258,2017,67.0
2080,"Sapporo Premium Beer, 330ml Cans (Case of 24)",1,69.5,2017-10-12,7431,2017,69.5
2081,Long Flat Pink Moscato 750ml,1,19.9,2017-10-13,7432,2017,19.9
2082,Glenfiddich Single Malt Scotch Whisky 12 Years Old 700ml,1,79.5,2017-10-13,7433,2017,79.5
2083,Yamazaki 12 Years Single Malt Whisky,1,225.0,2017-10-14,7434,2017,225.0
2084,Petaluma Tiers Chardonnay 750ml,1,208.0,2017-10-14,7435,2017,208.0
2085,Petaluma Tiers Chardonnay 750ml,1,208.0,2017-10-14,7435,2017,208.0
2086,Pierre Jean Merlot 750ml,1,23.8,2017-10-14,7316,2017,23.8
2087,Ruffino Chianti DOCG 750ml,1,32.3,2017-10-14,7436,2017,32.3
2088,Clarendelle Rouge by Haut Brion 750ml x 3,1,132.6,2017-10-15,7437,2017,132.6
2089,Yamazaki 12 Years Single Malt Whisky,1,225.0,2017-10-15,7438,2017,225.0
2090,Yamazaki 12 Years Single Malt Whisky,1,225.0,2017-10-15,7439,2017,225.0
2091,Katnook Estate Founder's Block Cabernet Sauvignon 750ml,1,39.9,2017-10-15,6744,2017,39.9
2092,Bulleit Bourbon Frontier Whiskey 700ml,1,64.5,2017-10-15,7440,2017,64.5
2093,Ruffino Moscato d'Asti DOCG 750ml,1,29.9,2017-10-16,7441,2017,29.9
2094,Erdinger Weissbrau Wheat Beer Original 500ml (Box of 12 Bottles),1,67.0,2017-10-16,7442,2017,67.0
2095,Estrella Damm Inedit (Beer) 750ml - 6 Bottles,1,100.45,2017-10-16,7443,2017,100.45
2096,Macallan Edition No.2 Single Malt Scotch Whisky,1,188.0,2017-10-17,7444,2017,188.0
2097,Macallan Edition No.2 Single Malt Scotch Whisky,1,188.0,2017-10-17,7444,2017,188.0
2098,Macallan Edition No.2 Single Malt Scotch Whisky,1,188.0,2017-10-17,7444,2017,188.0
2099,Macallan Edition No.2 Single Malt Scotch Whisky,1,188.0,2017-10-17,7444,2017,188.0
2100,Macallan Edition No.2 Single Malt Scotch Whisky,1,188.0,2017-10-17,7444,2017,188.0
2101,Dolin Vermouth Extra Dry,1,47.5,2016-05-11,7096,2016,47.5
2102,Pierre Jean Chardonnay 750ml,1,23.8,2017-10-18,7387,2017,23.8
2103,Pierre Jean Merlot 750ml,1,23.8,2017-10-18,7387,2017,23.8
2104,Sapporo Premium Beer 12 cans x 330ml,1,36.9,2017-10-18,7445,2017,36.9
2105,The Macallan 12 Years Old Sherry Oak 700ml / Local Agent Stock,1,105.0,2017-10-18,7446,2017,105.0
2106,Sapporo Premium Beer 12 cans x 330ml,1,36.9,2017-10-18,7445,2017,36.9
2107,Sapporo Premium Beer 12 cans x 330ml,1,36.9,2017-10-19,7445,2017,36.9
2108,Oyster Bay Sauvignon Blanc (750ml),1,39.9,2017-10-19,7409,2017,39.9
2109,Erdinger Weissbrau Wheat Beer Original 500ml (Box of 12 Bottles),1,67.0,2017-10-19,7447,2017,67.0
2110,Macallan Edition No.2 Single Malt Scotch Whisky,1,188.0,2017-10-19,7444,2017,188.0
2111,Macallan Edition No.2 Single Malt Scotch Whisky,1,188.0,2017-10-19,7444,2017,188.0
2112,Macallan Edition No.2 Single Malt Scotch Whisky,1,188.0,2017-10-19,7444,2017,188.0
2113,Macallan Edition No.2 Single Malt Scotch Whisky,1,188.0,2017-10-19,7444,2017,188.0
2114,Asahi Super Dry Beer 330ml (Box of 12 Bottles),1,49.9,2017-10-19,6579,2017,49.9
2115,Pierre Jean Merlot 750ml x 12 Bottles,1,252.0,2017-10-19,7448,2017,252.0
2116,The Singleton of Glen Ord 12 Year Old,1,85.0,2017-10-20,7449,2017,85.0
2117,Estrella Damm Inedit (Beer) 750ml,1,17.0,2017-10-21,7450,2017,17.0
2118,Erdinger Weissbrau Wheat Beer Original 500ml (Box of 12 Bottles),1,67.0,2017-10-21,7451,2017,67.0
2119,"THE CHITA Suntory Whisky, Japan 700ml",1,108.0,2017-10-21,7452,2017,108.0
2120,Erdinger Weissbrau Wheat Beer Original 500ml (Box of 12 Bottles),1,67.0,2017-10-22,7453,2017,67.0
2121,Pierre Jean Merlot 750ml x 6 Bottles,1,129.0,2017-10-22,7454,2017,129.0
2122,Long Flat Pink Moscato 750ml,1,19.9,2017-10-22,7223,2017,19.9
2123,Shingleback Red Knot Shiraz 750ml x 3 Bottles,1,85.5,2017-10-23,7412,2017,85.5
2124,Shingleback Red Knot Shiraz 750ml x 3 Bottles,1,85.5,2017-10-23,7412,2017,85.5
2125,Brown Brothers Moscato Rose Gold 750ml,1,29.9,2017-10-23,7455,2017,29.9
2126,Brown Brothers Moscato White Gold 750ml,1,29.9,2017-10-23,7455,2017,29.9
2127,"THE CHITA Suntory Whisky, Japan 700ml",1,108.0,2017-10-23,7456,2017,108.0
2128,Estrella Damm Inedit (Beer) 750ml - 6 Bottles,1,100.45,2017-10-23,7414,2017,100.45
2129,Absolut Vodka Original,1,44.0,2016-07-16,7457,2016,44.0
2130,Macallan Edition No.2 Single Malt Scotch Whisky,1,188.0,2017-10-24,7458,2017,188.0
2131,Perrier Jouet Grand Brut NV,1,372.6,2016-07-19,6486,2016,372.6
2132,Shingleback Black Bubbles Sparkling Shiraz 750ml,1,33.5,2017-10-24,7459,2017,33.5
2133,Macallan Edition No.2 Single Malt Scotch Whisky,1,188.0,2017-10-24,7444,2017,188.0
2134,Macallan Edition No.2 Single Malt Scotch Whisky,1,188.0,2017-10-24,7444,2017,188.0
2135,Macallan Edition No.2 Single Malt Scotch Whisky,1,188.0,2017-10-24,7444,2017,188.0
2136,Macallan Edition No.2 Single Malt Scotch Whisky,1,188.0,2017-10-24,7444,2017,188.0
2137,Macallan Edition No.2 Single Malt Scotch Whisky,1,188.0,2017-10-24,7444,2017,188.0
2138,Bitter Truth Cocktail Bitters Traveler`s Set (5x20ml),1,49.95,2017-10-24,7460,2017,49.95
2139,Macallan Edition No.2 Single Malt Scotch Whisky,1,188.0,2017-10-24,7444,2017,188.0
2140,Pierre Jean Merlot 750ml x 12 Bottles,1,252.0,2017-10-25,6787,2017,252.0
2141,Shingleback Red Knot Cabernet Sauvignon 750ml,1,29.9,2017-10-25,7461,2017,29.9
2142,Torbreck The Factor 750ml,1,235.0,2017-10-26,7462,2017,235.0
2143,Torbreck The Factor 750ml,1,235.0,2017-10-26,7462,2017,235.0
2144,Pierre Jean Merlot 750ml x 12 Bottles,1,252.0,2017-10-26,7463,2017,252.0
2145,Pierre Jean Merlot 750ml x 6 Bottles,1,129.0,2017-10-26,7464,2017,129.0
2146,Brown Brothers Moscato Rose Gold 750ml,1,29.9,2017-10-27,7465,2017,29.9
2147,Dodd's Small Batch Gin,1,102.6,2017-10-27,7466,2017,102.6
2148,Clarendelle Rouge by Haut-Brion 750ml,1,46.5,2017-10-27,7466,2017,46.5
2149,Leo Lager Beer (Case of 24 Cans),1,54.16,2020-01-31,7467,2020,54.16
2150,Leo Lager Beer (Case of 24 Cans),1,54.16,2020-01-31,7467,2020,54.16
2151,Cloudy Bay Sauvignon Blanc 750ml,1,46.9,2017-10-28,7468,2017,46.9
2152,Cloudy Bay Sauvignon Blanc 750ml,1,46.9,2017-10-28,7468,2017,46.9
2153,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,54.11,2020-02-02,7469,2020,54.11
2154,Dolin De Chambery Vermouth Dry 750ml,1,48.45,2016-08-29,7470,2016,48.45
2155,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,54.16,2020-02-07,7471,2020,54.16
2156,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,54.16,2020-02-07,7471,2020,54.16
2157,Erdinger Weissbrau Wheat Beer Original 500ml (Box of 12 Bottles),1,65.0,2017-10-28,7375,2017,65.0
2158,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.79,2020-02-08,7473,2020,48.79
2159,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.79,2020-02-08,7473,2020,48.79
2160,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.79,2020-02-08,7473,2020,48.79
2161,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.79,2020-02-08,7473,2020,48.79
2162,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.79,2020-02-08,7473,2020,48.79
2163,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.79,2020-02-08,7473,2020,48.79
2164,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.79,2020-02-08,7473,2020,48.79
2165,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.79,2020-02-08,7473,2020,48.79
2166,Perrier Jouet Grand Brut NV,1,68.5,2017-10-28,6970,2017,68.5
2167,Perrier Jouet Grand Brut NV,1,68.5,2017-10-28,6970,2017,68.5
2168,Dom Perignon Vintage 2005 With Box,1,239.94,2016-08-31,7472,2016,239.94
2169,Pierre Jean Merlot 750ml x 12 Bottles,1,252.0,2017-10-28,7474,2017,252.0
2170,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.79,2020-02-08,7473,2020,48.79
2171,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.79,2020-02-08,7473,2020,48.79
2172,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.79,2020-02-08,7473,2020,48.79
2173,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.79,2020-02-08,7473,2020,48.79
2174,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.79,2020-02-08,7473,2020,48.79
2175,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.79,2020-02-08,7473,2020,48.79
2176,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.79,2020-02-08,7473,2020,48.79
2177,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.79,2020-02-08,7473,2020,48.79
2178,Tiger Beer 323ml (Case of 24 Cans),1,57.5,2017-10-28,7475,2017,57.5
2179,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,54.21,2020-02-08,7476,2020,54.21
2180,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,54.21,2020-02-08,7476,2020,54.21
2181,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,54.21,2020-02-08,7476,2020,54.21
2182,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,54.21,2020-02-08,7476,2020,54.21
2183,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,54.21,2020-02-08,7476,2020,54.21
2184,Pierre Jean Merlot 750ml,1,23.8,2017-10-29,7477,2017,23.8
2185,Pierre Jean Merlot 750ml,1,23.8,2017-10-29,7477,2017,23.8
2186,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.69,2020-02-08,7478,2020,48.69
2187,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.69,2020-02-08,7479,2020,48.69
2188,Abuelo 15 Years Old Oloroso Sherry Cask Rum (Finish Collection) 700ml,1,128.0,2017-10-29,7480,2017,128.0
2189,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.69,2020-02-08,7481,2020,48.69
2190,Pierre Jean Merlot 750ml x 6 Bottles,1,129.0,2017-10-29,7483,2017,129.0
2191,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.69,2020-02-09,7482,2020,48.69
2192,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.74,2020-02-09,7467,2020,48.74
2193,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,48.74,2020-02-09,7467,2020,48.74
2194,Pierre Jean Merlot 750ml,1,23.8,2017-10-29,7484,2017,23.8
2195,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,54.11,2020-02-15,7485,2020,54.11
2196,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,54.11,2020-02-16,7486,2020,54.11
2197,Estrella Damm Inedit (Beer) 750ml - 6 Bottles,1,100.45,2017-10-29,7487,2017,100.45
2198,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,54.11,2020-02-16,7488,2020,54.11
2199,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,65.32,2020-02-26,7489,2020,65.32
2200,Pierre Jean Merlot 750ml,1,23.8,2017-10-29,7490,2017,23.8
2201,Pierre Jean Merlot 750ml,1,23.8,2017-10-29,7490,2017,23.8
2202,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,65.32,2020-02-26,7489,2020,65.32
2203,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,65.55,2020-02-26,7491,2020,65.55
2204,Pierre Jean Chardonnay 750ml,1,23.8,2017-10-30,7492,2017,23.8
2205,Pierre Jean Chardonnay 750ml,1,23.8,2017-10-30,7492,2017,23.8
2206,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,65.32,2020-02-26,7493,2020,65.32
2207,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,55.97,2020-02-29,7494,2020,55.97
2208,"Estrella Damm Lager Beer (24x330ml), Barcelona",1,138.0,2017-10-30,7136,2017,138.0
2209,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,55.67,2020-03-01,7495,2020,55.67
2210,Inniskillin Riesling Icewine 375ml,1,137.0,2017-10-30,7496,2017,137.0
2211,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,64.98,2020-03-03,7495,2020,64.98
2212,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,64.98,2020-03-03,7495,2020,64.98
2213,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,65.02,2020-03-06,7497,2020,65.02
2214,"Sapporo Premium Beer, 330ml Cans (Case of 24)",1,69.5,2017-10-31,7498,2017,69.5
2215,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,66.04,2020-03-15,7499,2020,66.04
2216,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,66.04,2020-03-15,7499,2020,66.04
2217,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,66.04,2020-03-15,7499,2020,66.04
2218,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,66.04,2020-03-15,7499,2020,66.04
2219,Estrella Damm Inedit (Beer) 750ml - 6 Bottles,1,100.45,2017-10-31,7500,2017,100.45
2220,Estrella Damm Inedit (Beer) 750ml - 6 Bottles,1,100.45,2017-10-31,7500,2017,100.45
2221,Estrella Damm Inedit (Beer) 750ml - 6 Bottles,1,100.45,2017-10-31,7500,2017,100.45
2222,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,53.31,2020-03-27,7501,2020,53.31
2223,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,53.31,2020-03-27,7502,2020,53.31
2224,Estrella Damm Inedit (Beer) 750ml - 6 Bottles,1,100.45,2017-10-31,7503,2017,100.45
2225,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,53.31,2020-03-27,7502,2020,53.31
2226,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,53.12,2020-03-27,7502,2020,53.12
2227,CARLSBERG GREEN LABEL CAN ( 24 x  320ML ),1,49.0,2017-10-31,7197,2017,49.0
2228,CARLSBERG GREEN LABEL CAN ( 24 x  320ML ),1,49.0,2017-10-31,7197,2017,49.0
2229,CARLSBERG GREEN LABEL CAN ( 24 x  320ML ),1,49.0,2017-10-31,7197,2017,49.0
2230,CARLSBERG GREEN LABEL CAN ( 24 x  320ML ),1,49.0,2017-10-31,7197,2017,49.0
2231,CARLSBERG GREEN LABEL CAN ( 24 x  320ML ),1,49.0,2017-10-31,7197,2017,49.0
2232,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,53.31,2020-03-27,7504,2020,53.31
2233,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,53.12,2020-03-27,7505,2020,53.12
2234,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,53.81,2020-04-02,7506,2020,53.81
2235,Long Flat Pink Moscato 750ml,1,19.9,2017-11-01,7507,2017,19.9
2236,Singha Lager Beer Cans (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,53.81,2020-04-02,7508,2020,53.81
2237,Leo Lager Beer (Case of 24 Cans) *FREE 12 SHOT GLASSES*,1,53.81,2020-04-03,7509,2020,53.81
2238,CARLSBERG GREEN LABEL CAN ( 24 x  320ML ),1,49.0,2017-11-01,7197,2017,49.0
2239,CARLSBERG GREEN LABEL CAN ( 24 x  320ML ),1,49.0,2017-11-01,7197,2017,49.0
2240,CARLSBERG GREEN LABEL CAN ( 24 x  320ML ),1,49.0,2017-11-01,7197,2017,49.0
2241,CARLSBERG GREEN LABEL CAN ( 24 x  320ML ),1,49.0,2017-11-01,7197,2017,49.0
